网点名称,网点地址,电话,Longitude,Latitude
交通银行揭阳江南支行,榕城区江南新城五期第11、12号,0663-8255658,116.382178,23.550865
交通银行揭阳惠来支行,广东省惠来县惠城南门西路8号,0663-6691210,116.29463,23.02857
交通银行揭阳普宁城东支行,普宁市流沙国际商品城沿街商铺东面1-4号,0663-2828720,116.1993444,23.300262
交通银行揭阳普宁占陇支行,广东省普宁市占陇镇占陈村东门片占棉公路西侧（南起第1-8间）,0663-2239834,116.17285,23.29591
交通银行揭阳普宁龙马支行,广东省普宁市广达北路与环城北路交汇处时代中心1号南侧,0663-2916756,116.16256,23.311837
交通银行揭阳普宁支行,广东省普宁市流沙大道中段南侧103号,0663-2219371,116.16603,23.29695
交通银行广西区分行营业部,人民东路228号,0771-2836030,108.321097,22.820709
交通银行南宁朝阳支行,朝阳路63号,0771-2119641,108.316695,22.823696
交通银行南宁民主支行,民主路8号,0771-5638584,108.334277,22.824531
交通银行南宁园湖支行,民族大道77号,0771-5877601,108.347184,22.813505
交通银行南宁金源支行,金湖路63号,0771-5598240,108.370051,22.818504
交通银行南宁金湖支行,金湖路28号,0771-2105400,108.37006,22.810167
交通银行南宁青秀山支行,青山路16-2号,0771-5325089,108.362467,22.795371
交通银行南宁东葛支行,东葛路91-1号,0771-5876176,108.34511,22.8219
交通银行南宁桃源支行,桃源路86号,0771-5317641,108.33682,22.798803
交通银行南宁教育支行,教育路4号,0771-2809812,108.336686,22.804841
交通银行南宁东葛西支行,东葛路29-1号,0771-2801347,108.33723,22.817703
交通银行南宁嘉园支行,东葛路88号,0771-5700247%2C5703501,108.355848,22.826865
交通银行南宁长湖支行,碧湖北路1号,0771-5501078,108.364388,22.826049
交通银行南宁桂雅支行,中越路8号,0771-5876469,108.401569,22.809549
交通银行南宁凤翔支行,凤翔路6号,0771-5736489,108.383651,22.820586
交通银行南宁福建园支行,福建路20-3号,0771-4819304,108.312661,22.795312
交通银行南宁金康支行,星光大道213号,0771-4925035,108.311908,22.772759
交通银行南宁友爱支行,友爱路35-1号,0771-3121494,108.313571,22.837762
交通银行南宁高新区支行,火炬路4号,0771-3835308,108.290133,22.833797
交通银行南宁北大支行,大学东路5号,0771-3835878,108.296303,22.829451
交通银行南宁大学路支行,大学东路101号,0771-3279071,108.239252,22.839265
交通银行南宁人民西支行,人民西路23号,0771-2848118,108.311827,22.815161
交通银行南宁明秀中支行,明秀东路175号,0771-3112704,108.319377,22.843452
交通银行南宁秀灵支行,秀灵路33号,0771-3139522,108.303223,22.841015
交通银行南宁科园支行,科园大道33号,0771-2275899,108.271428,22.848539
交通银行柳州瑞安支行,柳州市河东区晨华路12号1栋A3A4A11号门面,0772-3612773,109.4357,24.32529
交通银行柳州高新区支行,柳州市城中区潭中路17号,0772-2610067,109.43250,24.33549
交通银行柳州中山东支行,柳州市城中区中山东路67号,0772-2810710,109.41368,24.31208
交通银行柳州红锋支行,柳州市鱼峰区驾鹤路141号,0772-3833279,109.41409,24.30508
交通银行柳州白云支行,柳州市鱼峰区屏山大道304－3号,0772-3821544,109.43848,24.30210
交通银行柳州西江支行,柳州市鱼峰区东环路1号,0772-3116249,109.44044,24.30268
交通银行柳州柳石支行,柳石路398号畔山领秀1号楼,0772-3121545,109.43409,24.27896
交通银行柳州柳南支行,柳州市柳南区河西路18号,0772-3711876,109.37737,24.32535
交通银行柳州南站支行,柳州市柳南区飞鹅路123号,0772-3815464,109.39249,24.30644
交通银行柳州分行营业部,柳州市柳北区跃进路32号,0772-2860017,109.40947,24.32967
交通银行柳州黄村支行,柳州市北雀路12号半岛花园17栋1-6、1-7号,0772-2393354,109.40562,24.33750
交通银行柳州柳北支行,柳州市北雀路117号柳钢金融大楼一楼一号门面,0772-2311730,109.39709,24.37456
交通银行柳州三中支行,柳州市三中路29号颐高数码国际商住楼1号楼,0772-2801299,109.41485,24.32353
交通银行柳州跃进支行,柳州市柳北区跃进路106号川海珑庭一楼门面,0772-2530334,109.41125,24.35272
交通银行桂林观音阁支行,中山北路37号,0773-2891362,110.29808,25.29098
交通银行桂林城中支行,中山中路置业广场44号,0773-2822042,110.29684,25.28189
交通银行桂林瓦平支行,瓦窑路58号,0773-3600252,110.29258,25.235911
交通银行桂林分行营业部,桂林市南环路8号,0773-2827747,110.287934,25.270104
交通银行桂林中山南路支行,中山南路25号,0773-3840407,110.283471,25.257359
交通银行桂林同心支行,环城南二路36号泰源大厦一楼,0773-3602207,110.297831,25.227501
交通银行桂林新城区支行,桂林市临桂县金水路23号,0773-5581508,110.21792,25.250278
交通银行桂林桂花园支行,建干路51号,0773-5895102%EF%BC%8C5892521,110.315706,25.285485
交通银行桂林高新支行,七星路75号,0773-5817534,110.320308,25.260183
交通银行桂林电科大支行,广西壮族自治区桂林市七星区金鸡路1号,0773-5604107,110.335683,25.281256
交通银行桂林开发区支行,七星路18号,0773-5812230,110.315475,25.264098
交通银行梧州分行营业部,梧州市大中路47号,0774-2834545,111.31532,23.47450
交通银行梧州新兴支行,梧州市新兴一路236号广汇电器城地层,0774-3830237,111.29951,23.47288
交通银行梧州恒祥支行,梧州市奥奇丽恒祥花苑27—28号楼地层17—20号铺,0774-3813673,111.28039,23.47567
交通银行梧州新湖支行,梧州市新湖一路52号6号楼,0774-3829906,111.270014,23.478441
交通银行北海四川路支行,北海市北海大道华美广场一楼,0779-3077218,109.113438,21.46542
交通银行北海北京路支行,北海市北京路92号怡沁园101-103号商铺,0779-3056334,109.1231629,21.4664189
交通银行北海北部湾东路支行,北海市北部湾东路3号,0779-2025478,109.128238,21.483441
交通银行北海分行营业部,北海市海城区云南路25号,0779-07793088862,109.10156,21.46551
交通银行钦州分行营业部,钦州市钦州湾大道82号阳光丽城二期1楼（近钦州湾广场）,0777-3680989,108.628591,21.976076
交通银行贵港中山支行,广西贵港市中山路70号唐人街项目（一层商业70-6号至70-9号）,0775-6797982,109.600296,23.090391
交通银行贵港分行营业部,贵港市荷城路1108号,0775-6798339,109.581285,23.111391
交通银行玉林中药港支行,广西区玉林市玉州区金港路137号、139号一楼,0775-2295788,110.1759870653534,22.618221394882205
交通银行玉林分行营业部,玉林市人民东路265号,0775-2295886,110.16949832439422,22.638183084021648
交通银行百色分行营业部,百色市那毕大道中段百色电力综合调度大楼,0776-2849955,106.63272,23.88936
交通银行百色向阳支行,广西百色市右江区向阳路8号,0776-2821550,106.617110,23.902730
交通银行海口秀英支行,海口市秀英区丽晶路3号金域湾畔C1C2座首层,0898-68619315,110.293348,20.023103
交通银行海南省分行营业部,国贸路45号银通国际中心,0898-68568350,110.32206,20.02617
交通银行海口大同支行,大同路36华能大厦首层,0898-66767900,110.33912,20.02855
交通银行海口龙昆南路支行,龙昆南路18号,0898-66779848,110.33356,20.01943
交通银行海口金牛岭支行,海秀中路96号奥林匹克花园铺面首层,0898-68952551,110.31520,20.01692
交通银行海口龙华支行,龙华路34号贵州大厦,0898-66217659,110.33525,20.03497
交通银行海口南海支行,南海大道81号京江广场C栋103-104,0898-66800080,110.31475,19.99574
交通银行海口世贸支行,金贸西路6号金山广场金山阁二层,0898-68503680,110.29856,20.02193
交通银行海口迎宾路支行,海口市龙昆南路139号东环广场首层,0898-65801153,110.33830,19.98859
交通银行海口白龙南支行,海南省海口市白龙南路65号美府大厦一层,0898-65301654,110.35740,20.02986
交通银行海口美丽沙支行,海口市世纪大道8号海甸岛甸昆路鸿天阁首层（世纪大桥往北约1000米处）,0898-66748977,110.31911,20.06429
交通银行海口海甸支行,海甸四东路8号,0898-66256519,110.34156,20.05517
交通银行海口海府路支行,海府路73号农建友谊大厦1-2层,0898-65382368,110.35514,20.02954
交通银行海口名门广场支行,蓝天路28号名门广场首层,0898-65329517,110.35225,20.02245
交通银行三亚迎宾大道支行,三亚市迎宾大道135号金凤凰山庄第3栋1-4号,0898-88662832,109.505476,18.269361
交通银行三亚分行营业部,三亚市新风路创业大厦D座,0898-88260210,109.50781,18.25198
交通银行琼海支行,海南省琼海市金海路135-1号海珠宾馆1、2楼,0898-62921717,110.46208,19.25648
交通银行儋州支行,海南省儋州市那大镇中兴大街V112-2地段顺龙酒店一、二层,0898-23886850,109.58031,19.52109
交通银行文昌支行,文昌市文建路164号维嘉国际大酒店,0898-63212902,110.75718,19.60917
交通银行重庆涪陵滨江路支行,重庆市涪陵区滨江路96号.贵博江上明珠一层商业附36、37号门面,023-72246013,107.364964,29.721116
交通银行重庆涪陵支行,涪陵区兴华中路53号,023-72226858,107.39083,29.70250
交通银行重庆大坪支行,渝中区大坪正街118号,023-68814203,106.51323,29.54066
交通银行重庆双钢路支行,渝中区双钢路1号,023-63003395,106.56406,29.56052
交通银行重庆学田湾支行,渝中区学田湾正街6#,023-63859295,106.55188,29.55959
交通银行重庆两路口支行,渝中区中山三路158号,023-63526069,106.54891,29.55808
交通银行重庆解放碑支行,渝中区大同路70号,023-63829445,106.57638,29.54948
交通银行重庆七星岗支行,渝中区中山一路85号,023-63539966,106.56524,29.55507
交通银行重庆人民路支行,渝中区人民路13号,023-63851915,106.55777,29.56413
交通银行重庆解放西路支行,渝中区解放西路69号,023-63926033,106.57654,29.54960
交通银行重庆渝中支行,渝中区邹容路149号,023-63792284,106.57400,29.55861
交通银行重庆民族路支行,渝中区民族路171号,023-63816016,106.577990,29.557964
交通银行重庆大渡口支行,大渡口区松青路1046号,023-68845801,106.48635,29.47893
交通银行重庆观音桥支行,重庆市江北区建新西路9号,023-67961165,106.53283,29.57176
交通银行重庆鱼嘴支行,重庆市江北区鱼嘴镇永和路47号附3、4、5、20、21号,023-86060383,106.526947,29.574703
交通银行重庆市分行营业部,重庆市江北区江北城西大街3号负4-1、负5-1,023-65855020,106.570086,29.568978
交通银行重庆建新东路支行,重庆市江北区建新东路27-2号,023-67857558,106.539928,29.57404
交通银行重庆五里店支行,江北区建新东路339号4栋附2-12、13,023-67868618,106.56037,29.58256
交通银行重庆江北支行,重庆市江北区商圈八号附一号,023-67722734,106.53292,29.57515
交通银行重庆陈家湾支行,沙坪坝区天陈路12号,023-65347933,106.45918,29.55593
交通银行重庆壮志路支行,重庆市沙坪坝区壮志路58号附26号,023-65310398,106.444452,29.568829
交通银行重庆凤天路支行,沙坪坝区凤天大道10号,023-65236606,106.457766,29.541194
交通银行重庆沙坪坝支行,沙坪坝区小新街22号,023-65310609,106.46798,29.55443
交通银行重庆学府路支行,沙坪坝区沙正街8号,023-65472368,106.46265,29.56378
交通银行重庆西永支行,沙坪坝区大学城东路801、803、805、807号,023-65417244,106.320225,29.608167
交通银行重庆双碑支行,沙坪坝双碑大石村68号,023-65192620,106.45082,29.60918
交通银行重庆渝州新城支行,石新路33号7幢庆辉五金机电市场第一号铺位,023-68618860,106.476356,29.523485
交通银行重庆高新科技支行,高新区科园一路2号,023-68796926,106.484939,29.532015
交通银行重庆九龙坡支行,九龙坡区谢家湾正街102号,023-68852261,106.51668,29.51472
交通银行重庆袁家岗支行,谢家湾正街1号,023-68807317,106.51407,29.52866
交通银行重庆西郊路支行,重庆市九龙坡区杨家坪横街28号1-1号,023-68427041,106.51671,29.50879
交通银行重庆九龙园支行,九龙坡区九龙园火炬大道13号1栋2栋之间附1－1号,023-68061451,106.47668,29.50372
交通银行重庆茶园支行,重庆市南岸区茶园新区玉马路17号1-1,023-62389180,106.641878,29.488275
交通银行重庆南城支行,南岸区南城大道205号,023-62909884,106.56149,29.52289
交通银行重庆南岸支行,南岸区南坪双石街１号,023-62804366,106.56522,29.52884
交通银行重庆工商大学支行,南岸区学府大道22号A区一层,023-62764286,106.57361,29.50534
